slide_id,tissue_diagnosis,num_tiles,tissue
GTEX-1ICLY-2126,Esophagus,4685,Esophagus
GTEX-1ICLY-2226,Esophagus,8725,Esophagus
GTEX-1ICLY-2326,Esophagus,5469,Esophagus
GTEX-1ICLY-2426,Stomach,6759,Stomach
GTEX-1ICLY-2526,Small Intestine,3612,Small Intestine
GTEX-1ICLY-2626,Colon,4764,Colon
GTEX-1ICLY-2726,Colon,2242,Colon
GTEX-1ICLY-2826,Prostate,6400,Prostate
GTEX-1ICLY-2926,Testis,10775,Testis
GTEX-1ICLZ-0126,Skin,8074,Skin
GTEX-1ICLZ-0226,Adipose,3206,Adipose
GTEX-1ICLZ-0326,Skin,7226,Skin
GTEX-1ICLZ-0426,Breast,3170,Breast
GTEX-1ICLZ-0526,Thyroid,8431,Thyroid
GTEX-1ICLZ-0626,Muscle,8140,Muscle
GTEX-1ICLZ-0726,Nerve,1674,Nerve
GTEX-1ICLZ-0826,Artery,443,Artery
GTEX-1ICLZ-0926,Lung,8751,Lung
GTEX-1ICLZ-1026,Heart,9434,Heart
GTEX-1ICLZ-1126,Artery,6467,Artery
GTEX-1ICLZ-1226,Esophagus,10557,Esophagus
GTEX-1ICLZ-1326,Esophagus,3883,Esophagus
GTEX-1ICLZ-1426,Esophagus,9476,Esophagus
GTEX-1ICLZ-1526,Liver,10880,Liver
GTEX-1ICLZ-1626,Adipose,3226,Adipose
GTEX-1ICLZ-1726,Pancreas,9078,Pancreas
GTEX-1ICLZ-1826,Spleen,9160,Spleen
GTEX-1ICLZ-1926,Adrenal Gland,9054,Adrenal Gland
GTEX-1ICLZ-2026,Kidney,7415,Kidney
GTEX-1ICLZ-2126,Stomach,8334,Stomach
GTEX-1ICLZ-2226,Small Intestine,2971,Small Intestine
GTEX-1ICLZ-2326,Testis,5546,Testis
GTEX-1ICLZ-2426,Colon,6192,Colon
GTEX-1ICLZ-2526,Colon,6643,Colon
GTEX-1ICLZ-2626,Prostate,10161,Prostate
GTEX-1ICLZ-2726,Brain,9298,Brain
GTEX-1ICLZ-2826,Brain,5805,Brain
GTEX-1ICLZ-2926,Pituitary,2754,Pituitary
GTEX-1IDFM-0126,Skin,8671,Skin
GTEX-1IDFM-0226,Adipose,1621,Adipose
GTEX-1IDFM-0326,Skin,6677,Skin
GTEX-1IDFM-0426,Breast,3017,Breast
GTEX-1IDFM-0526,Adipose,2258,Adipose
GTEX-1IDFM-0626,Lung,8270,Lung
GTEX-1IDFM-0726,Thyroid,10182,Thyroid
GTEX-1IDFM-0826,Heart,10407,Heart
GTEX-1IDFM-0926,Artery,7775,Artery
GTEX-1IDFM-1026,Liver,11099,Liver
GTEX-1IDFM-1126,Esophagus,3979,Esophagus
GTEX-1IDFM-1226,Esophagus,9567,Esophagus
GTEX-1IDFM-1326,Spleen,8883,Spleen
GTEX-1IDFM-1426,Esophagus,11526,Esophagus
GTEX-1IDFM-1526,Muscle,9527,Muscle
GTEX-1IDFM-1626,Pancreas,8949,Pancreas
GTEX-1IDFM-1726,Nerve,2170,Nerve
GTEX-1IDFM-1826,Artery,946,Artery
GTEX-1IDFM-1926,Adrenal Gland,9012,Adrenal Gland
GTEX-1IDFM-2026,Kidney,7829,Kidney
GTEX-1IDFM-2126,Prostate,7467,Prostate
GTEX-1IDFM-2226,Small Intestine,2090,Small Intestine
GTEX-1IDFM-2326,Stomach,7416,Stomach
GTEX-1IDFM-2426,Colon,4042,Colon
GTEX-1IDFM-2526,Colon,3491,Colon
GTEX-1IDFM-2626,Testis,7339,Testis
GTEX-1IDFM-2726,Brain,9265,Brain
GTEX-1IDFM-2826,Brain,10009,Brain
GTEX-1IDFM-2926,Pituitary,3599,Pituitary
GTEX-1IDJC-0126,Spleen,8816,Spleen
GTEX-1IDJC-0226,Adipose,3815,Adipose
GTEX-1IDJC-0326,Lung,8092,Lung
GTEX-1IDJC-0426,Artery,8194,Artery
GTEX-1IDJC-0526,Pancreas,9274,Pancreas
GTEX-1IDJC-0626,Esophagus,4039,Esophagus
GTEX-1IDJC-0726,Esophagus,12238,Esophagus
GTEX-1IDJC-0826,Esophagus,11014,Esophagus
GTEX-1IDJC-0926,Stomach,9443,Stomach
GTEX-1IDJC-1026,Thyroid,8435,Thyroid
GTEX-1IDJC-1126,Colon,7501,Colon
GTEX-1IDJC-1226,Small Intestine,6585,Small Intestine
GTEX-1IDJC-1326,Colon,6879,Colon
GTEX-1IDJC-1426,Breast,3796,Breast
GTEX-1IDJC-1526,Skin,7777,Skin
GTEX-1IDJC-1626,Adrenal Gland,755,Adrenal Gland
GTEX-1IDJC-1726,Skin,11577,Skin
GTEX-1IDJC-1826,Artery,1260,Artery
GTEX-1IDJC-1926,Nerve,1784,Nerve
GTEX-1IDJC-2026,Muscle,9320,Muscle
GTEX-1IDJC-2126,Adipose,4018,Adipose
GTEX-1IDJD-0126,Pancreas,604,Pancreas
GTEX-1IDJD-0226,Heart,5412,Heart
GTEX-1IDJD-0326,Artery,7719,Artery
GTEX-1IDJD-0426,Artery,843,Artery
GTEX-1IDJD-0526,Heart,7386,Heart
GTEX-1IDJD-0626,Thyroid,5143,Thyroid
GTEX-1IDJD-0726,Spleen,5139,Spleen
GTEX-1IDJD-0826,Lung,3799,Lung
GTEX-1IDJD-0926,Adipose,1240,Adipose
GTEX-1IDJD-1026,Breast,1562,Breast
GTEX-1IDJD-1126,Skin,6872,Skin
GTEX-1IDJD-1226,Adipose,5009,Adipose
GTEX-1IDJD-1326,Muscle,7624,Muscle
GTEX-1IDJD-1426,Artery,521,Artery
GTEX-1IDJD-1526,Nerve,2436,Nerve
GTEX-1IDJD-1626,Esophagus,3808,Esophagus
GTEX-1IDJD-1726,Esophagus,14369,Esophagus
GTEX-1IDJD-1826,Esophagus,7797,Esophagus
GTEX-1IDJD-1926,Testis,7025,Testis
GTEX-1IDJD-2026,Prostate,9456,Prostate
GTEX-1IDJD-2126,Small Intestine,6159,Small Intestine
GTEX-1IDJD-2226,Colon,8332,Colon
GTEX-1IDJD-2326,Skin,14765,Skin
GTEX-1IDJD-2426,Stomach,6699,Stomach
GTEX-1IDJD-2526,Adrenal Gland,525,Adrenal Gland
GTEX-1IDJD-2626,Colon,9052,Colon
GTEX-1IDJD-5003,Heart,2066,Heart
GTEX-1IDJD-5004,Lung,2229,Lung
GTEX-1IDJD-5007,Skin,1158,Skin
GTEX-1IDJD-5010,Muscle,3216,Muscle
GTEX-1IDJD-5013,Esophagus,512,Esophagus
GTEX-1IDJD-5016,Esophagus,1037,Esophagus
GTEX-1IDJD-5019,Prostate,1798,Prostate
GTEX-1IDJE-0126,Spleen,6443,Spleen
GTEX-1IDJE-0226,Pancreas,5480,Pancreas
GTEX-1IDJE-0326,Heart,2139,Heart
GTEX-1IDJE-0426,Heart,6867,Heart
GTEX-1IDJE-0526,Artery,1634,Artery
GTEX-1IDJE-0626,Esophagus,7780,Esophagus
GTEX-1IDJE-0726,Esophagus,6165,Esophagus
GTEX-1IDJE-0826,Breast,5656,Breast
GTEX-1IDJE-0926,Thyroid,6881,Thyroid
GTEX-1IDJE-1026,Artery,6613,Artery
GTEX-1IDJE-1126,Ovary,5729,Ovary
GTEX-1IDJE-1226,Vagina,11327,Vagina
GTEX-1IDJE-1326,Uterus,1958,Uterus
GTEX-1IDJE-1426,Skin,6215,Skin
GTEX-1IDJE-1526,Esophagus,6741,Esophagus
GTEX-1IDJE-1626,Stomach,4510,Stomach
GTEX-1IDJE-1726,Adipose,3156,Adipose
GTEX-1IDJE-1826,Small Intestine,8591,Small Intestine
GTEX-1IDJE-1926,Colon,9671,Colon
GTEX-1IDJE-2026,Colon,10651,Colon
GTEX-1IDJE-2126,Skin,4867,Skin
GTEX-1IDJE-2226,Artery,1575,Artery
GTEX-1IDJE-2326,Nerve,1638,Nerve
GTEX-1IDJE-2426,Muscle,4171,Muscle
GTEX-1IDJE-2526,Adipose,6085,Adipose
GTEX-1IDJF-0126,Skin,6308,Skin
GTEX-1IDJF-0226,Adipose,2164,Adipose
GTEX-1IDJF-0326,Muscle,4116,Muscle
GTEX-1IDJF-0426,Artery,314,Artery
GTEX-1IDJF-0526,Artery,801,Artery
GTEX-1IDJF-0626,Artery,542,Artery
GTEX-1IDJF-0726,Heart,5891,Heart
GTEX-1IDJF-0826,Heart,4781,Heart
GTEX-1IDJF-0926,Artery,6944,Artery
GTEX-1IDJF-1026,Lung,4840,Lung
GTEX-1IDJF-1126,Esophagus,6188,Esophagus
GTEX-1IDJF-1226,Esophagus,3330,Esophagus
GTEX-1IDJF-1326,Esophagus,6821,Esophagus
GTEX-1IDJF-1426,Stomach,6211,Stomach
GTEX-1IDJF-1526,Spleen,4380,Spleen
GTEX-1IDJF-1626,Colon,3758,Colon
GTEX-1IDJF-1726,Adipose,1495,Adipose
GTEX-1IDJF-1826,Colon,4063,Colon
GTEX-1IDJF-1926,Small Intestine,5416,Small Intestine
GTEX-1IDJF-2026,Skin,4147,Skin
GTEX-1IDJF-2126,Prostate,5774,Prostate
GTEX-1IDJF-2226,Testis,4622,Testis
GTEX-1IDJF-2326,Breast,634,Breast
GTEX-1IDJH-0126,Skin,10292,Skin
GTEX-1IDJH-0226,Muscle,6959,Muscle
GTEX-1IDJH-0326,Skin,4751,Skin
GTEX-1IDJH-0426,Adipose,1427,Adipose
GTEX-1IDJH-0526,Artery,1871,Artery
GTEX-1IDJH-0626,Nerve,1964,Nerve
GTEX-1IDJH-0726,Lung,5761,Lung
GTEX-1IDJH-0826,Thyroid,6433,Thyroid
GTEX-1IDJH-0926,Artery,5319,Artery
GTEX-1IDJH-1026,Heart,5936,Heart
GTEX-1IDJH-1126,Heart,9842,Heart
GTEX-1IDJH-1226,Artery,949,Artery
GTEX-1IDJH-1326,Pancreas,5573,Pancreas
GTEX-1IDJH-1426,Spleen,8756,Spleen
GTEX-1IDJH-1526,Liver,7336,Liver
GTEX-1IDJH-1626,Adipose,3104,Adipose
GTEX-1IDJH-1726,Adrenal Gland,6435,Adrenal Gland
GTEX-1IDJH-1826,Esophagus,11014,Esophagus
GTEX-1IDJH-1926,Esophagus,7845,Esophagus
GTEX-1IDJH-2026,Esophagus,3794,Esophagus
GTEX-1IDJH-2126,Stomach,7234,Stomach
GTEX-1IDJH-2226,Breast,4986,Breast
GTEX-1IDJH-2326,Testis,5948,Testis
GTEX-1IDJH-2426,Prostate,8386,Prostate
GTEX-1IDJH-2526,Kidney,2802,Kidney
GTEX-1IDJH-2626,Small Intestine,2971,Small Intestine
GTEX-1IDJH-2726,Colon,7125,Colon
GTEX-1IDJH-2826,Colon,5193,Colon
GTEX-1IDJH-2926,Pituitary,3345,Pituitary
GTEX-1IDJH-3026,Brain,6225,Brain
GTEX-1IDJH-3126,Brain,8960,Brain
GTEX-1IDJI-0126,Skin,18148,Skin
GTEX-1IDJI-0226,Skin,15593,Skin
GTEX-1IDJI-0326,Adipose,2321,Adipose
GTEX-1IDJI-0426,Muscle,6916,Muscle
GTEX-1IDJI-0526,Nerve,2628,Nerve
GTEX-1IDJI-0626,Lung,9399,Lung
GTEX-1IDJI-0726,Artery,3602,Artery
GTEX-1IDJI-0826,Esophagus,10485,Esophagus
GTEX-1IDJI-0926,Adipose,2312,Adipose
GTEX-1IDJI-1026,Heart,11426,Heart
GTEX-1IDJI-1126,Artery,935,Artery
GTEX-1IDJI-1226,Pancreas,7663,Pancreas
GTEX-1IDJI-1326,Thyroid,5615,Thyroid
GTEX-1IDJI-1426,Spleen,6257,Spleen
GTEX-1IDJI-1526,Ovary,13406,Ovary
GTEX-1IDJI-1626,Esophagus,9455,Esophagus
GTEX-1IDJI-1726,Uterus,7441,Uterus
GTEX-1IDJI-1826,Vagina,12031,Vagina
GTEX-1IDJI-1926,Esophagus,8417,Esophagus
GTEX-1IDJI-2026,Stomach,10692,Stomach
GTEX-1IDJI-2126,Small Intestine,9343,Small Intestine
GTEX-1IDJI-2226,Colon,8648,Colon
GTEX-1IDJI-2326,Colon,11528,Colon
GTEX-1IDJI-2426,Breast,6531,Breast
GTEX-1IDJI-2526,Adrenal Gland,3022,Adrenal Gland
GTEX-1IDJU-0126,Adrenal Gland,11652,Adrenal Gland
GTEX-1IDJU-0226,Lung,11762,Lung
GTEX-1IDJU-0326,Pancreas,1874,Pancreas
GTEX-1IDJU-0426,Spleen,12098,Spleen
GTEX-1IDJU-0526,Artery,6567,Artery
GTEX-1IDJU-0626,Heart,8980,Heart
GTEX-1IDJU-0726,Heart,11256,Heart
GTEX-1IDJU-0826,Artery,553,Artery
GTEX-1IDJU-0926,Adipose,7782,Adipose
GTEX-1IDJU-1026,Vagina,10133,Vagina
GTEX-1IDJU-1126,Ovary,12727,Ovary
GTEX-1IDJU-1226,Esophagus,12877,Esophagus
GTEX-1IDJU-1326,Esophagus,12833,Esophagus
GTEX-1IDJU-1426,Esophagus,5685,Esophagus
GTEX-1IDJU-1526,Stomach,15095,Stomach
GTEX-1IDJU-1626,Thyroid,13200,Thyroid
GTEX-1IDJU-1726,Skin,9893,Skin
GTEX-1IDJU-1826,Breast,9943,Breast
GTEX-1IDJU-1926,Colon,7659,Colon
GTEX-1IDJU-2026,Colon,9880,Colon
GTEX-1IDJU-2126,Small Intestine,6509,Small Intestine
GTEX-1IDJU-2226,Nerve,2105,Nerve
GTEX-1IDJU-2326,Artery,2130,Artery
GTEX-1IDJU-2426,Muscle,10096,Muscle
GTEX-1IDJU-2526,Adipose,3450,Adipose
GTEX-1IDJU-2626,Skin,5997,Skin
GTEX-1IDJV-0126,Skin,9277,Skin
GTEX-1IDJV-0226,Skin,14401,Skin
GTEX-1IDJV-0326,Adipose,2290,Adipose
GTEX-1IDJV-0426,Muscle,14021,Muscle
GTEX-1IDJV-0526,Artery,563,Artery
GTEX-1IDJV-0626,Nerve,2254,Nerve
GTEX-1IDJV-0726,Artery,8983,Artery
GTEX-1IDJV-0826,Heart,18045,Heart
GTEX-1IDJV-0926,Heart,14173,Heart
GTEX-1IDJV-1026,Artery,1328,Artery
GTEX-1IDJV-1126,Thyroid,13103,Thyroid
GTEX-1IDJV-1226,Lung,14781,Lung
GTEX-1IDJV-1326,Adipose,2524,Adipose
GTEX-1IDJV-1426,Esophagus,13217,Esophagus
GTEX-1IDJV-1526,Esophagus,4140,Esophagus
GTEX-1IDJV-1626,Liver,18264,Liver
GTEX-1IDJV-1726,Spleen,23341,Spleen
GTEX-1IDJV-1826,Kidney,10591,Kidney
GTEX-1IDJV-1926,Adrenal Gland,12050,Adrenal Gland
GTEX-1IDJV-2026,Testis,12020,Testis
GTEX-1IDJV-2126,Pancreas,10417,Pancreas
GTEX-1IDJV-2226,Prostate,15753,Prostate
GTEX-1IDJV-2326,Adrenal Gland,731,Adrenal Gland
GTEX-1IDJV-2426,Breast,16793,Breast
GTEX-1IDJV-2526,Esophagus,11887,Esophagus
GTEX-1IDJV-2626,Stomach,10528,Stomach
GTEX-1IDJV-2726,Colon,4549,Colon
GTEX-1IDJV-2826,Small Intestine,5937,Small Intestine
GTEX-1IDJV-2926,Colon,7479,Colon
GTEX-1IDJV-3026,Brain,9754,Brain
GTEX-1IDJV-3126,Pituitary,1732,Pituitary
GTEX-1IDJV-3226,Brain,10095,Brain
GTEX-1IE54-0126,Skin,8860,Skin
GTEX-1IE54-0226,Adipose,988,Adipose
GTEX-1IE54-0326,Muscle,5477,Muscle
GTEX-1IE54-0426,Nerve,1519,Nerve
GTEX-1IE54-0526,Artery,614,Artery
GTEX-1IE54-0626,Breast,2412,Breast
GTEX-1IE54-0726,Lung,5571,Lung
GTEX-1IE54-0826,Adrenal Gland,1928,Adrenal Gland
GTEX-1IE54-0926,Thyroid,9004,Thyroid
GTEX-1IE54-1026,Liver,5280,Liver
GTEX-1IE54-1126,Skin,11754,Skin
GTEX-1IE54-1226,Spleen,6372,Spleen
GTEX-1IE54-1326,Pancreas,4892,Pancreas
GTEX-1IE54-1426,Adipose,1544,Adipose
GTEX-1IE54-1526,Adrenal Gland,6470,Adrenal Gland
GTEX-1IE54-1626,Kidney,4981,Kidney
GTEX-1IE54-1726,Esophagus,5714,Esophagus
GTEX-1IE54-1826,Esophagus,3148,Esophagus
GTEX-1IE54-1926,Esophagus,6845,Esophagus
GTEX-1IE54-2026,Stomach,3354,Stomach
GTEX-1IE54-2126,Ovary,4502,Ovary
GTEX-1IE54-2226,Uterus,7122,Uterus
GTEX-1IE54-2326,Small Intestine,2777,Small Intestine
GTEX-1IE54-2426,Colon,3780,Colon
GTEX-1IE54-2526,Colon,1939,Colon
GTEX-1IE54-2626,Vagina,5763,Vagina
GTEX-1IGQW-0126,Skin,8663,Skin
GTEX-1IGQW-0226,Adipose,453,Adipose
GTEX-1IGQW-0326,Nerve,1832,Nerve
GTEX-1IGQW-0426,Artery,561,Artery
GTEX-1IGQW-0526,Muscle,10759,Muscle
GTEX-1IGQW-0626,Thyroid,7866,Thyroid
GTEX-1IGQW-0726,Lung,7517,Lung
GTEX-1IGQW-0826,Skin,7120,Skin
GTEX-1IGQW-0926,Breast,4089,Breast
GTEX-1IGQW-1026,Heart,10168,Heart
GTEX-1IGQW-1126,Liver,12308,Liver
GTEX-1IGQW-1226,Artery,6308,Artery
GTEX-1IGQW-1326,Esophagus,5453,Esophagus
GTEX-1IGQW-1426,Esophagus,7391,Esophagus
GTEX-1IGQW-1526,Esophagus,7546,Esophagus
GTEX-1IGQW-1626,Adipose,5060,Adipose
GTEX-1IGQW-1726,Spleen,6887,Spleen
GTEX-1IGQW-1826,Pancreas,8982,Pancreas
GTEX-1IGQW-1926,Adrenal Gland,7930,Adrenal Gland
GTEX-1IGQW-2026,Kidney,8727,Kidney
GTEX-1IGQW-2126,Testis,4341,Testis
GTEX-1IGQW-2226,Prostate,9444,Prostate
GTEX-1IGQW-2326,Colon,5165,Colon
GTEX-1IGQW-2426,Small Intestine,1729,Small Intestine
GTEX-1IGQW-2526,Colon,4277,Colon
GTEX-1IGQW-2626,Stomach,10567,Stomach
GTEX-1IGQW-2726,Brain,5772,Brain
GTEX-1IGQW-2826,Brain,4832,Brain
GTEX-1IGQW-2926,Pituitary,2722,Pituitary
GTEX-1IKJJ-0126,Skin,10862,Skin
GTEX-1IKJJ-0226,Adipose,2579,Adipose
GTEX-1IKJJ-0326,Muscle,3723,Muscle
GTEX-1IKJJ-0426,Nerve,1212,Nerve
GTEX-1IKJJ-0526,Artery,974,Artery
GTEX-1IKJJ-0626,Heart,7303,Heart
GTEX-1IKJJ-0726,Artery,5774,Artery
GTEX-1IKJJ-0826,Heart,10397,Heart
GTEX-1IKJJ-0926,Lung,9322,Lung
GTEX-1IKJJ-1026,Thyroid,8483,Thyroid
GTEX-1IKJJ-1126,Esophagus,10678,Esophagus
GTEX-1IKJJ-1226,Adipose,2859,Adipose
GTEX-1IKJJ-1326,Esophagus,7121,Esophagus
GTEX-1IKJJ-1426,Esophagus,4874,Esophagus
GTEX-1IKJJ-1526,Liver,7892,Liver
GTEX-1IKJJ-1626,Pancreas,3027,Pancreas
GTEX-1IKJJ-1726,Spleen,12686,Spleen
GTEX-1IKJJ-1826,Adrenal Gland,1748,Adrenal Gland
GTEX-1IKJJ-1926,Kidney,21686,Kidney
GTEX-1IKJJ-2026,Prostate,12164,Prostate
GTEX-1IKJJ-2126,Testis,7643,Testis
GTEX-1IKJJ-2226,Skin,11897,Skin
GTEX-1IKJJ-2326,Breast,2539,Breast
GTEX-1IKJJ-2426,Colon,5183,Colon
GTEX-1IKJJ-2526,Small Intestine,5962,Small Intestine
GTEX-1IKJJ-2626,Stomach,5380,Stomach
GTEX-1IKJJ-2726,Colon,10406,Colon
GTEX-1IKJJ-2826,Adrenal Gland,487,Adrenal Gland
GTEX-1IKJJ-2926,Brain,29267,Brain
GTEX-1IKJJ-3026,Brain,34377,Brain
GTEX-1IKJJ-3126,Pituitary,7492,Pituitary
GTEX-1IKK5-0126,Artery,1565,Artery
GTEX-1IKK5-0226,Nerve,2350,Nerve
GTEX-1IKK5-0326,Liver,11868,Liver
GTEX-1IKK5-0426,Muscle,8031,Muscle
GTEX-1IKK5-0526,Adipose,3174,Adipose
GTEX-1IKK5-0626,Skin,10173,Skin
GTEX-1IKK5-0726,Skin,10675,Skin
GTEX-1IKK5-0826,Adipose,6310,Adipose
GTEX-1IKK5-0926,Kidney,6117,Kidney
GTEX-1IKK5-1026,Adrenal Gland,7725,Adrenal Gland
GTEX-1IKK5-1126,Stomach,12065,Stomach
GTEX-1IKK5-1226,Esophagus,8400,Esophagus
GTEX-1IKK5-1326,Esophagus,4547,Esophagus
GTEX-1IKK5-1426,Esophagus,12202,Esophagus
GTEX-1IKK5-1526,Heart,13828,Heart
GTEX-1IKK5-1626,Artery,10546,Artery
GTEX-1IKK5-1726,Heart,10156,Heart
GTEX-1IKK5-1826,Artery,1538,Artery
GTEX-1IKK5-1926,Lung,7235,Lung
GTEX-1IKK5-2026,Breast,5738,Breast
GTEX-1IKK5-2126,Pancreas,10986,Pancreas
GTEX-1IKK5-2226,Thyroid,6088,Thyroid
GTEX-1IKK5-2326,Prostate,14023,Prostate
GTEX-1IKK5-2426,Testis,10542,Testis
GTEX-1IKK5-2526,Colon,8645,Colon
GTEX-1IKK5-2626,Small Intestine,7398,Small Intestine
GTEX-1IKK5-2726,Colon,6720,Colon
GTEX-1IKK5-2826,Pituitary,4995,Pituitary
GTEX-1IKK5-2926,Brain,3411,Brain
GTEX-1IKK5-3026,Brain,4919,Brain
GTEX-1IKOE-0126,Skin,6446,Skin
GTEX-1IKOE-0226,Adipose,2066,Adipose
GTEX-1IKOE-0326,Muscle,5740,Muscle
GTEX-1IKOE-0426,Nerve,1440,Nerve
GTEX-1IKOE-0526,Artery,329,Artery
GTEX-1IKOE-0626,Heart,5283,Heart
GTEX-1IKOE-0726,Artery,6625,Artery
GTEX-1IKOE-0826,Artery,910,Artery
GTEX-1IKOE-0926,Thyroid,4421,Thyroid
GTEX-1IKOE-1026,Heart,7659,Heart
GTEX-1IKOE-1126,Pancreas,2397,Pancreas
GTEX-1IKOE-1226,Lung,5464,Lung
GTEX-1IKOE-1326,Breast,1528,Breast
GTEX-1IKOE-1426,Skin,7026,Skin
GTEX-1IKOE-1526,Esophagus,4095,Esophagus
GTEX-1IKOE-1626,Esophagus,5124,Esophagus
GTEX-1IKOE-1726,Adipose,2817,Adipose
GTEX-1IKOE-1826,Stomach,5704,Stomach
GTEX-1IKOE-1926,Small Intestine,5202,Small Intestine
GTEX-1IKOE-2026,Colon,2786,Colon
GTEX-1IKOE-2126,Colon,8631,Colon
GTEX-1IKOE-2226,Esophagus,4220,Esophagus
GTEX-1IKOE-2326,Ovary,6032,Ovary
GTEX-1IKOE-2426,Uterus,3987,Uterus
GTEX-1IKOE-2526,Vagina,7637,Vagina
GTEX-1IKOH-0126,Muscle,7786,Muscle
GTEX-1IKOH-0226,Skin,5638,Skin
GTEX-1IKOH-0326,Adipose,798,Adipose
GTEX-1IKOH-0426,Nerve,2172,Nerve
GTEX-1IKOH-0526,Artery,1245,Artery
GTEX-1IKOH-0626,Thyroid,6227,Thyroid
GTEX-1IKOH-0726,Lung,7231,Lung
GTEX-1IKOH-0826,Spleen,9970,Spleen
GTEX-1IKOH-0926,Heart,7405,Heart
GTEX-1IKOH-1026,Artery,6752,Artery
GTEX-1IKOH-1126,Heart,8151,Heart
GTEX-1IKOH-1226,Artery,1300,Artery
GTEX-1IKOH-1326,Pancreas,6792,Pancreas
GTEX-1IKOH-1426,Liver,7358,Liver
GTEX-1IKOH-1526,Kidney,7102,Kidney
GTEX-1IKOH-1626,Esophagus,9116,Esophagus
GTEX-1IKOH-1726,Esophagus,9445,Esophagus
GTEX-1IKOH-1826,Esophagus,3521,Esophagus
GTEX-1IKOH-1926,Stomach,7247,Stomach
GTEX-1IKOH-2026,Adrenal Gland,10318,Adrenal Gland
GTEX-1IKOH-2126,Adipose,1119,Adipose
GTEX-1IKOH-2226,Skin,13172,Skin
GTEX-1IKOH-2326,Breast,3842,Breast
GTEX-1IKOH-2426,Small Intestine,2563,Small Intestine
GTEX-1IKOH-2526,Colon,3673,Colon
GTEX-1IKOH-2626,Colon,6204,Colon
GTEX-1IKOH-2726,Brain,5631,Brain
GTEX-1IKOH-2826,Brain,7572,Brain
GTEX-1IKOH-2926,Pituitary,7403,Pituitary
GTEX-1IL2U-0126,Testis,6816,Testis
GTEX-1IL2U-0226,Skin,6937,Skin
GTEX-1IL2U-0326,Adipose,6248,Adipose
GTEX-1IL2U-0426,Skin,8286,Skin
GTEX-1IL2U-0526,Nerve,1757,Nerve
GTEX-1IL2U-0626,Artery,706,Artery
GTEX-1IL2U-0726,Muscle,7073,Muscle
GTEX-1IL2U-0826,Thyroid,7691,Thyroid
GTEX-1IL2U-0926,Lung,6950,Lung
GTEX-1IL2U-1026,Artery,8641,Artery
GTEX-1IL2U-1126,Artery,1125,Artery
GTEX-1IL2U-1226,Heart,7163,Heart
GTEX-1IL2U-1326,Heart,7696,Heart
GTEX-1IL2U-1426,Esophagus,3745,Esophagus
GTEX-1IL2U-1526,Esophagus,8880,Esophagus
GTEX-1IL2U-1626,Esophagus,9544,Esophagus
GTEX-1IL2U-1726,Stomach,8690,Stomach
GTEX-1IL2U-1826,Adrenal Gland,9377,Adrenal Gland
GTEX-1IL2U-1926,Breast,5077,Breast
GTEX-1IL2U-2026,Liver,11100,Liver
GTEX-1IL2U-2126,Spleen,8953,Spleen
GTEX-1IL2U-2226,Kidney,9111,Kidney
GTEX-1IL2U-2326,Pancreas,9793,Pancreas
GTEX-1IL2U-2426,Colon,6299,Colon
GTEX-1IL2U-2526,Colon,7660,Colon
GTEX-1IL2U-2626,Small Intestine,2447,Small Intestine
GTEX-1IL2U-2726,Adipose,5153,Adipose
GTEX-1IL2U-2826,Prostate,8071,Prostate
GTEX-1IL2U-2926,Brain,5346,Brain
GTEX-1IL2U-3026,Brain,5692,Brain
GTEX-1IL2U-3126,Pituitary,2276,Pituitary
GTEX-1IL2V-0126,Skin,12240,Skin
GTEX-1IL2V-0226,Adipose,2779,Adipose
GTEX-1IL2V-0326,Nerve,2582,Nerve
GTEX-1IL2V-0426,Artery,3504,Artery
GTEX-1IL2V-0526,Muscle,8894,Muscle
GTEX-1IL2V-0626,Thyroid,13359,Thyroid
GTEX-1IL2V-0726,Lung,7793,Lung
GTEX-1IL2V-0826,Artery,8983,Artery
GTEX-1IL2V-0926,Liver,9548,Liver
GTEX-1IL2V-1026,Artery,2497,Artery
GTEX-1IL2V-1126,Heart,8066,Heart
GTEX-1IL2V-1226,Heart,13477,Heart
GTEX-1IL2V-1326,Adrenal Gland,15428,Adrenal Gland
GTEX-1IL2V-1426,Adipose,2964,Adipose
GTEX-1IL2V-1526,Testis,9168,Testis
GTEX-1IL2V-1626,Pancreas,12567,Pancreas
GTEX-1IL2V-1726,Spleen,12500,Spleen
GTEX-1IL2V-1826,Kidney,6998,Kidney
GTEX-1IL2V-1926,Skin,6878,Skin
GTEX-1IL2V-2026,Stomach,12905,Stomach
GTEX-1IL2V-2126,Esophagus,9347,Esophagus
GTEX-1IL2V-2226,Esophagus,7757,Esophagus
GTEX-1IL2V-2326,Esophagus,5664,Esophagus
GTEX-1IL2V-2426,Small Intestine,3944,Small Intestine
GTEX-1IL2V-2526,Colon,7381,Colon
GTEX-1IL2V-2626,Colon,6129,Colon
GTEX-1IL2V-2726,Breast,4829,Breast
GTEX-1IL2V-2826,Pituitary,4125,Pituitary
GTEX-1IL2V-2926,Brain,5298,Brain
GTEX-1IL2V-3026,Brain,10647,Brain
GTEX-1IOXB-0126,Skin,9382,Skin
GTEX-1IOXB-0226,Adipose,1208,Adipose
GTEX-1IOXB-0326,Muscle,5526,Muscle
GTEX-1IOXB-0426,Nerve,1830,Nerve
